TOTAL_VALUE,LOT_SQFT,YR_BUILT,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,REMODEL
444.3,4739,1886,2349,2,9,5,1,1,1,1,None
351.3,7255,1950,1075,1,6,3,1,0,1,1,None
343,5417,1938,1247,1,6,2,1,0,1,1,None
515.6,5268,1900,2711,2,9,4,1,1,1,1,None
341.6,5500,1920,984,1,5,2,1,0,1,1,None
403.8,5000,1928,1718,2,7,3,1,1,1,0,None
365.7,5000,1928,1181,1,6,2,1,1,1,1,None
447.4,6050,1925,1770,2,8,4,1,1,1,1,None
396.2,6145,1935,1566,2,7,3,1,1,1,1,None
503.7,9947,1940,1926,2,6,3,1,2,1,1,Recent
406.3,7007,1925,1620,2,7,3,1,1,1,1,None
488.7,7352,1920,1958,2,6,3,1,1,1,0,Recent
312.6,6688,1950,744,1,6,2,1,0,1,1,None
373.8,5500,1923,1596,2,7,3,1,0,1,1,None
294.2,5974,1960,846,1,5,2,1,0,1,1,None
390.3,4350,1915,1674,2,7,3,1,1,1,0,Old
428.6,6725,1927,1685,2,7,4,1,0,1,1,None
389.1,4973,1946,1506,1.5,7,2,2,1,1,2,None
438.452,6050,1918,2480,2.5,10,5,1,1,1,0,None
460.3,9315,1955,1539,1,9,4,3,0,1,1,None
449.6,6825,1893,2000,2.5,7,4,1,1,1,1,None
555.2,5000,1930,2505,2,8,4,3,0,1,0,Recent
637.8,9052,1930,2731,2,7,3,2,1,1,2,None
343,4876,1958,944,1,6,3,1,0,1,2,None
603.1,10307,1958,2904,1,9,3,3,0,1,2,None
353.7,5248,1930,1415,1,5,2,1,0,1,1,None
358.3,7127,1900,1302,1.5,5,2,1,0,1,0,None
439.5,8027,1957,1266,1,7,3,1,1,1,1,None
380.2,5900,1950,1306,1.5,9,3,2,1,1,1,None
394.2,6971,1935,1920,2,7,3,1,1,1,1,None
357.1,5834,1950,1568,2,7,3,1,1,1,1,Recent
648.4,7125,1910,2726,2,10,4,3,1,1,2,Recent
672.6,14282,1880,2822,2,11,5,1,2,1,2,None
525.62,4730,1910,2852,2,10,4,2,1,1,1,Recent
397.3,5000,1920,1752,2,8,3,1,1,1,0,None
366.5,7125,1957,1361,1,7,3,1,1,1,1,None
382,4750,1885,2214,1.5,7,3,1,1,1,1,None
580.2,4750,1913,2862,2,8,5,3,0,1,1,Old
347.2,5000,1925,1365,2,7,3,1,0,1,1,None
441.6,5000,1924,2262,2,7,3,1,1,1,1,Recent
501.5,6257,1938,2020,2,8,3,2,1,1,1,Recent
407.7,5537,1925,1825,2,8,4,1,1,1,0,Old
400.8,5500,1920,1702,2,8,4,1,1,1,1,None
427.3,6120,1920,2168,2,10,3,1,1,1,1,None
483.3,7013,1920,2270,2,8,5,2,1,1,1,None
325.4,4080,1950,1169,1,6,2,2,0,1,1,Recent
397.8,6050,1921,1770,2,7,4,1,0,1,1,None
463.2,5846,1935,1752,2,7,3,1,0,1,1,None
495.7,8187,1946,1791,2,7,4,2,1,1,1,None
610,7148,1930,2451,2,7,3,1,1,1,1,None
314.6,3410,1969,1080,2,6,3,1,1,1,1,None
445.8,5500,1920,1596,2,9,4,1,1,1,0,None
481.8,7640,1920,1998,2,8,4,1,1,1,1,None
547.2,12029,1950,3325,1,7,4,3,1,1,1,None
395.7,4875,1920,1768,2,7,3,1,1,1,1,None
332.5,5090,1905,1933,2,9,6,1,1,1,0,None
358.1,5000,1920,1520,2,8,3,1,0,1,1,None
551.9,7550,1880,2286,2,6,3,1,0,1,1,Old
415.1,5296,1940,1394,1.5,8,3,1,1,1,1,Recent
451.4,5250,1923,1423,1.5,6,3,1,1,1,1,None
362.8,6250,1920,1788,1.5,6,2,1,1,1,1,None
353.6,4369,1950,1325,1,6,3,1,1,1,1,None
409.9,6930,1940,1608,2,6,3,1,1,1,1,None
393.7,7005,1935,1500,2,7,3,1,1,1,1,None
415.5,7797,1940,1380,2,6,3,1,1,1,2,None
393.8,5000,1940,1456,2,6,3,1,1,1,0,Recent
426.6,5000,1924,1602,1,8,4,2,0,1,1,None
580.7,6050,1925,2117,2,7,4,2,0,1,1,Recent
408.8,6535,1935,1544,2,7,3,1,0,1,1,None
354.4,4750,1914,1274,2,6,3,1,0,1,1,None
540.2,5835,2001,2419,2,7,3,1,1,1,1,None
339.6,6657,1953,1232,1,6,3,1,1,1,1,None
399.5,4830,1898,1978,2,8,4,2,0,1,1,None
530.5,5500,1938,1791,2,7,3,1,1,1,1,None
353.9,6269,1955,1320,1,5,2,1,0,1,0,None
556.9,12765,1956,1550,1,8,3,1,2,1,1,None
393.5,7348,1940,1568,2,7,3,1,1,1,1,None
428.4,6255,1940,1494,2,7,3,1,1,1,1,None
326.6,5135,1940,1056,1,5,2,1,0,1,1,None
393.6,5827,1920,1726,2,6,4,1,1,1,0,None
384,5500,1920,1656,2,7,3,1,0,1,1,None
386.9,5454,1925,1576,2,8,3,1,0,1,1,None
365.9,4750,1925,1536,2,7,3,1,0,1,1,None
405.7,5000,1925,1380,2,6,3,1,1,1,1,None
407.2,6086,1957,1820,1,7,3,1,1,1,1,None
437,4560,1890,2039,2,8,4,1,1,1,1,None
318.7,4445,1955,1080,1,5,3,2,0,1,1,None
373.3,5000,1904,1456,2,6,3,1,1,1,1,None
366.1,5250,1920,1396,2,7,4,1,1,1,1,None
454.4,8177,1920,2091,2,7,3,1,0,1,1,None
463.8,6669,1940,1536,2,7,3,1,1,1,1,None
397.7,7259,1933,1710,2,6,3,1,1,1,0,None
426.1,4726,1880,1706,2,7,4,1,1,1,0,None
352.2,5250,1923,1423,1.5,5,2,1,1,1,1,None
522.7,7125,1900,1886,2,7,3,1,0,1,1,None
416.5,6380,1925,1716,2,8,4,1,1,1,1,None
353.7,6250,1928,1320,2,6,3,1,0,1,1,None
495.3,4750,1930,2187,2,8,4,1,1,1,0,Old
393.8,4750,1929,1308,2,7,3,1,0,1,1,Recent
341.5,5915,1935,1842,2,7,3,1,1,1,1,None
394.9,7000,1930,1188,2,6,3,1,1,1,0,Recent
613.1,7254,2004,2415,2,9,4,2,1,1,1,None
404.5,6920,1947,1547,1.5,6,3,1,1,1,1,None
361.9,5000,1960,1518,1.5,6,3,1,1,1,1,Recent
370.8,5000,1940,1354,1.5,6,3,1,1,1,1,None
375,5000,1930,1724,2,6,3,1,0,1,0,None
485.1,7700,1925,1736,2,7,3,1,0,1,1,Recent
442.5,6000,1930,1985,2,9,3,1,0,1,0,None
386.6,5000,1920,1512,2,7,3,1,1,1,1,None
387.8,5250,1920,1500,2,7,3,1,1,1,1,None
608,4590,2005,2611,2,9,4,2,1,1,1,None
409.7,7643,1954,1668,1,7,3,1,1,1,1,None
403.9,5500,1930,1880,2,7,3,1,1,1,1,None
359.9,6143,1940,1188,1,6,3,1,1,1,1,None
381.3,5160,1930,1564,2,7,4,1,1,1,0,Recent
405.8,5500,1930,1636,2,7,4,1,0,1,1,Old
461.2,5000,1925,1816,2,9,3,1,1,1,1,None
524.4,7219,1927,1920,2,5,3,1,2,1,1,None
425.4,5500,1910,1940,2,7,4,1,1,1,1,None
519.7,5700,1885,2246,2,10,5,1,1,1,0,None
346.9,5000,1920,1396,2,7,3,1,1,1,1,None
378.7,5454,1920,1608,2,7,3,1,1,1,1,None
426.2,5876,1935,1801,2,7,3,1,1,1,1,Recent
459.5,6000,1930,1665,2,7,3,2,0,1,1,Recent
472.2,10370,1930,1813,1,7,3,1,2,1,1,None
438.9,6250,1920,2064,2,7,3,2,1,1,1,Old
319.6,6827,1959,1055,1,5,2,1,0,1,1,None
401.2,5250,1929,1732,2,7,3,1,1,1,1,None
379.7,7000,1930,1850,2,8,3,1,0,1,0,None
396.7,6000,1929,1720,2,7,3,1,0,1,1,None
385,5000,1890,1523,2,7,4,1,1,1,1,None
329.7,4305,1950,1123,1,6,3,2,0,1,1,None
374.2,3910,1965,1605,1,6,2,2,0,1,1,Recent
401.7,8545,1925,1476,2,6,3,1,0,1,0,None
352.1,5000,1920,1266,2,6,3,1,0,1,1,None
419.6,6000,1929,1778,2,7,3,1,1,1,1,Old
394.8,8279,1950,1425,1,8,3,1,1,1,2,None
390.3,5500,1930,1710,2,7,3,1,1,1,0,None
470.4,7402,1950,1634,1,6,3,1,1,1,1,Recent
297.8,5160,1954,1008,1,6,2,1,0,1,1,None
368.6,5434,1910,1332,2,7,4,1,1,1,0,None
417.7,6254,1938,1574,2,7,3,1,1,1,1,Recent
307.1,5835,1957,1306,1.5,7,3,1,1,1,0,None
348.1,7068,1950,1123,1,7,2,1,0,1,1,None
409.2,5500,1966,1500,2,6,3,1,1,1,1,None
410.8,5465,1925,1806,2,7,3,1,1,1,1,None
423.8,7124,1936,1578,2,7,3,1,1,1,1,Recent
282.2,7000,1954,768,1,4,2,1,0,1,1,None
710.2,10500,1892,2908,2,10,5,4,0,1,1,Recent
458.4,4620,1910,1921,2,8,4,2,0,1,1,Recent
359.8,7064,1959,992,1,5,2,1,0,1,1,None
412.3,4750,1920,2184,2,8,4,1,1,1,1,Old
408.9,4750,1890,2207,2,8,4,1,0,1,1,Recent
341.1,5000,1920,1468,1,5,2,1,0,1,1,None
484.4,5000,1925,1521,2,7,3,1,1,1,1,None
471.6,8652,1935,2072,2,7,3,1,1,1,1,Recent
406,7660,1950,960,1,12,2,1,0,1,1,None
306.3,3668,1920,972,2,5,2,1,0,1,1,None
429.2,5675,1938,1912,2,7,3,1,1,1,1,None
598.8,4750,1911,2563,2,9,6,2,1,1,1,Recent
370.5,6000,1925,1520,2,6,3,1,1,1,1,None
446.7,7498,1946,1680,1.5,8,4,1,1,1,1,None
391.8,6020,1962,1470,1,7,3,1,1,1,1,None
384,5777,1958,1284,1,5,2,1,1,1,2,None
375.8,5454,1920,1552,2,9,3,1,1,1,1,None
412.6,5876,1938,1971,2,8,4,1,1,1,1,None
399.3,7218,1930,1692,2,7,3,1,1,1,0,None
396.2,4637,1898,2020,2,8,4,1,0,1,0,None
398.9,5000,1953,1812,2,8,4,2,0,1,0,None
421.9,5400,1920,1424,2,7,3,2,1,1,1,None
507.2,7667,1964,2389,1,7,3,1,2,1,1,None
371.4,4732,1957,1066,1,5,2,1,1,1,1,None
315.4,8341,1950,954,1,5,2,1,0,1,0,None
351.7,4650,1950,1523,1,6,2,1,0,1,0,None
398.1,5000,1920,1828,2,8,4,1,1,1,0,Old
439.6,9000,1923,1888,2,7,3,1,0,1,1,None
457.1,6000,1930,1928,2,8,3,1,1,1,1,None
354.2,5500,1940,1188,2,6,3,1,0,1,1,None
383.4,5579,1913,1479,2,7,4,1,1,1,0,None
414.7,6245,1920,1950,2,7,3,1,0,1,1,None
415.2,6254,1935,1929,2,7,3,1,1,1,1,None
359.1,6345,1950,1080,1,6,3,1,1,1,0,None
378.7,4750,1920,1318,1.5,6,3,1,1,1,1,None
475.1,5000,1923,1761,2,7,3,1,2,1,0,Recent
364.5,7878,1950,902,1,4,2,1,1,1,0,None
371.5,5250,1940,1152,2,6,3,1,0,1,1,None
352.6,4750,1910,1771,1.5,7,3,1,0,1,1,None
308.2,3694,1925,1008,2,5,2,1,0,1,0,None
380.4,5841,1930,1518,2,7,3,1,0,1,0,None
354.7,6250,1929,1248,2,6,3,1,0,1,1,Old
414.4,6165,1930,1831,2,7,3,1,1,1,1,None
430.5,8533,1920,1614,2,7,3,1,1,1,0,None
383.2,5000,1927,1615,1.5,5,2,1,0,1,0,None
544.9,5000,1907,2095,2,8,4,3,1,1,1,Recent
388.7,6000,1930,1737,2,6,3,1,0,1,1,None
414.1,7400,1919,1712,2,7,3,1,0,1,1,None
409.5,4680,1895,1890,2,6,2,2,1,1,0,None
414.5,4665,1896,2302,2,8,3,1,1,2,0,None
447.8,5353,1904,1872,2,7,3,1,1,1,1,Recent
380.4,5982,1930,1550,2,6,3,1,0,1,0,None
475.7,6400,1950,2293,1.5,9,4,2,0,1,1,Old
375.8,7889,1950,1190,1,6,3,1,0,1,0,None
473.2,5400,1920,1880,2,7,3,2,0,1,1,Recent
378.2,5985,1958,1112,1,5,2,1,1,1,1,None
344.6,5500,1940,1188,2,7,3,1,0,1,1,None
419.1,5115,1930,1858,2,7,4,1,1,1,0,None
421.7,6100,1920,1842,2,8,4,1,2,1,1,None
396.5,5926,1910,1856,2,7,4,1,1,1,1,None
418.7,6000,1930,1998,2,6,3,1,0,1,1,Old
309,3673,1925,1008,2,5,2,1,0,1,0,None
410.8,3748,1920,1348,2,6,3,1,1,1,1,None
539.1,6255,1938,2336,2,8,4,2,1,1,1,Recent
351.7,6250,1927,1280,2,6,2,1,0,1,1,Recent
468.8,4750,1895,2180,2,8,4,1,1,1,1,Recent
359.6,4750,1910,1304,2,6,3,1,1,1,0,None
368,5250,1938,1152,2,6,3,1,0,1,1,None
370.4,4461,1927,1350,2,9,4,1,0,1,0,None
383.9,4370,1927,1200,2,5,2,1,1,1,1,Recent
399.4,5025,1920,1610,2,7,3,1,1,1,1,None
387.6,6000,1929,1650,2,7,4,1,0,1,1,None
323.5,4750,1923,1178,2,6,3,1,1,1,1,None
379.3,5000,1920,1764,1.5,7,3,1,0,1,1,None
736.7,13960,1880,3452,2.5,12,5,4,0,2,1,Old
498.4,6922,1920,1932,2,7,3,1,1,1,1,None
538.2,5845,1925,2248,2,8,4,2,1,1,1,Recent
389.8,7200,1950,1221,1,5,2,1,0,1,1,None
384.3,5520,1924,1641,2,7,3,1,0,1,1,None
573.6,13597,1950,2536,1,5,3,2,1,1,1,None
401.3,5000,1925,1726,2,5,3,1,1,1,0,Recent
408.7,6000,1930,1827,2,8,3,1,1,1,1,None
413.6,5000,1928,1702,2,8,3,1,1,1,1,None
481.3,7527,1954,2280,2,7,3,1,1,1,2,Old
420.6,5300,1940,2022,2,7,3,1,1,1,1,None
385.2,5632,1925,1634,2,7,3,1,0,1,1,None
484.5,5353,1920,2090,2,8,3,2,1,1,1,Recent
427,7785,1933,1802,2,7,3,1,1,1,1,None
368.1,7322,1950,1014,1,5,3,1,1,1,1,Old
456.6,7040,1950,1708,2,7,3,1,2,1,1,None
416.1,5107,1935,1702,2,7,4,1,1,1,1,Recent
522.7,6048,1938,2006,2,7,3,2,1,1,2,None
357.2,6000,1920,1404,2,7,3,1,0,1,1,None
298.2,4029,1950,1104,1,6,3,1,1,1,0,None
432.4,5929,1925,1716,2,7,3,2,1,1,1,None
375.8,6200,1925,1504,2,7,3,1,1,1,0,None
406.9,5768,1930,1628,2,7,3,1,1,1,0,Recent
369.6,4750,1925,1152,2,6,3,1,0,1,1,None
419.7,5000,1910,1919,2,8,3,2,1,1,0,Recent
321,3500,1920,1408,2,7,4,1,0,1,1,None
385.1,4717,1925,1663,2,7,4,1,1,1,0,None
384.2,5500,1928,1380,2,7,3,1,0,1,1,None
459.7,6097,1930,2032,2,8,3,1,1,1,0,None
426.5,8470,1950,1271,1,5,3,1,1,1,1,None
428.8,4740,1910,2221,2,9,5,1,1,1,2,Recent
525.7,7122,1914,2625,2,8,4,1,1,1,0,Recent
413.2,7833,1940,1792,2,7,3,1,1,1,1,None
416.4,4800,1950,1431,2,7,3,1,1,1,1,None
511.3,5460,1920,2208,2,10,3,2,1,1,0,Recent
389.3,6500,1920,1392,2,6,3,2,0,1,0,None
306.3,5300,1954,1227,1,6,3,1,1,1,1,None
387.3,5122,1940,1232,2,6,3,1,0,1,0,None
449.6,7001,1909,1625,1,7,4,2,0,1,0,Recent
375.6,5250,1940,1288,2,6,3,1,1,1,1,Old
351.9,4750,1929,1302,2,6,3,1,0,1,0,None
457.2,7125,1920,2338,2,9,6,1,1,1,1,None
415.4,5000,1928,1717,2,6,3,1,1,1,1,Recent
398,6016,1925,1842,2,8,4,1,1,1,1,None
439.6,5300,1920,1848,2,8,3,1,1,1,1,None
386.2,6160,1920,1494,2,7,3,1,0,1,1,Old
515.8,5884,1938,2276,2,7,3,1,1,1,1,None
406.5,7036,1945,1449,2,7,3,1,1,1,1,Old
450.1,4750,1928,1861,2,9,5,1,1,1,1,None
399.6,5915,1925,1948,2,8,4,1,1,1,1,Recent
492.4,6567,1995,1872,2,7,3,2,1,1,0,None
448.9,7213,1920,2061,2,10,4,2,0,1,1,None
445.9,6251,1955,2013,2,7,3,2,0,1,1,None
340.6,4770,1928,1344,2,7,3,1,1,1,0,None
333.6,4000,1920,1316,2,6,3,1,0,1,1,None
498,5928,1935,1664,2,6,3,1,1,1,1,None
460.8,10072,1959,1566,1,7,3,2,1,1,1,None
443.5,8423,1949,1176,2,7,3,1,1,1,1,None
568.7,4775,1914,2754,2.5,10,5,3,1,1,1,Recent
417.2,5600,1950,1860,2,8,3,1,1,1,1,Recent
383.9,6866,1945,1354,1.5,7,4,2,0,1,1,None
587.2,9042,1995,1976,2,7,3,2,2,1,1,None
393.5,7015,1930,1502,2,7,3,1,1,1,1,Recent
363.1,4750,1929,1360,2,7,3,1,1,1,1,None
356.7,5000,1935,1308,2,6,3,1,1,1,1,None
376.5,5500,1928,1554,2,7,3,1,0,1,1,None
468.9,5500,1920,2076,2,8,3,1,0,1,0,Recent
479.4,5900,1920,1871,2,8,4,1,1,1,1,None
388.9,4750,1940,1442,2,7,3,2,0,1,0,None
389.3,5333,1935,1260,2,7,3,1,1,1,1,None
355.4,4000,1920,1528,2,8,4,1,0,1,0,None
422.9,3894,1920,1707,2,7,3,1,1,1,1,None
380.8,4177,1920,1664,2,7,3,1,0,1,1,Old
368.3,5640,1945,1354,1.5,5,2,1,0,1,1,None
361.3,4750,1928,1456,2,8,3,1,1,1,0,None
391.1,5900,1925,1842,2,8,4,1,0,1,1,Recent
345.6,4770,1920,1288,2,6,3,1,0,1,0,None
306.9,4840,1960,1064,1,5,2,1,0,1,1,None
397.2,5000,1959,1476,1,5,2,2,0,1,1,None
388.2,4500,1920,1554,2,8,4,1,1,1,1,None
606.5,5957,1927,2722,2,7,4,1,2,1,1,Old
352.8,6246,1955,987,1,6,2,1,0,1,1,None
671.9,13407,1955,2720,1,7,3,2,1,2,1,None
382.7,4947,1925,1661,2,6,3,1,1,1,1,None
450.7,4500,1925,1870,2,9,4,1,1,1,1,Recent
455.6,6091,1920,2242,2,7,3,2,0,1,1,None
408.8,8236,1925,1850,2,8,4,1,0,1,1,None
374.2,4460,1930,1618,2,6,3,1,0,1,1,None
465.2,4196,1920,1792,2,7,4,1,1,1,1,Recent
382.5,6341,1940,1531,2,7,4,1,1,1,1,None
388.5,6367,1950,1649,2,6,4,1,1,1,1,None
371,7700,1900,1391,2,6,3,1,0,1,0,None
407.4,7926,1941,1606,2,7,3,1,0,1,1,None
371.6,7020,1938,1580,2,8,4,1,1,1,0,None
441.8,4750,1929,1500,2,7,3,1,1,1,1,Old
353.3,4280,1925,1224,1.5,8,3,1,0,1,1,None
339.4,3588,1962,1204,1,6,3,1,0,1,0,Recent
465.3,6162,1995,1632,2,10,3,2,1,1,1,None
357.4,4593,1914,1356,2,6,3,1,0,1,1,None
355,4000,1927,1420,2,9,3,1,0,1,0,None
370.3,5000,1920,1238,1.5,6,3,1,0,1,1,None
482.2,7005,1920,2096,2,10,5,2,1,1,1,None
371.3,5500,1928,1250,2,6,3,1,0,1,1,None
361.8,6740,1940,1701,2,7,4,1,1,1,1,None
385.5,4902,1954,1584,2,7,3,1,1,1,1,Old
354.3,4222,1936,1347,2,7,3,1,1,1,1,Recent
476.3,5500,1925,1836,2,8,4,1,1,1,1,Recent
492.6,6139,1935,1852,2,8,4,1,1,1,1,None
382.4,6720,1910,1176,2,6,3,1,0,1,1,None
380.8,6208,1965,1310,1,6,3,1,1,1,1,None
347.2,5000,1920,1476,2,8,3,1,1,1,1,None
450.2,5477,1910,1960,2,8,3,1,1,1,0,None
644.4,9947,1955,2947,1,9,4,2,0,1,2,None
377,4830,1909,1505,2,6,3,1,1,1,0,None
401.7,5337,1916,1384,2,6,3,1,1,1,1,None
528.5,9046,1995,2208,2,8,4,2,2,1,1,None
357.6,4797,1929,1411,2,7,3,1,0,1,0,None
377.2,6276,1930,1918,2,9,4,2,0,1,1,None
474.6,4857,1915,2291,2,10,4,1,1,1,1,None
293.3,6240,1955,987,1,5,2,1,0,1,1,None
414.3,5000,1920,1716,2,7,4,1,1,1,0,None
368.2,5100,1950,1250,1,5,3,1,0,1,1,None
421.2,6190,1950,1447,1,7,3,2,0,1,1,None
374.3,5000,1940,1274,2,7,3,1,1,1,1,None
300.3,6050,1925,936,1,5,2,1,0,1,1,None
700.7,7991,1998,3544,2,9,4,2,1,1,1,None
422.2,8350,1954,1841,1,5,3,1,0,1,0,None
424,4750,1928,1464,2,7,3,1,0,1,1,None
341.4,4000,1928,1544,2,7,3,1,0,1,0,Old
423.2,6343,1926,1856,2,6,3,2,1,1,1,None
492.2,6001,1996,1872,2,11,4,2,1,1,1,None
407.1,5125,1930,1344,2,7,4,1,1,1,0,Recent
615.5,7763,1938,2304,2,7,3,2,0,1,1,Recent
414.5,7705,1956,1561,1.5,6,2,1,1,1,0,None
431,4222,1936,1594,2,7,3,1,0,1,1,None
356.7,5282,1950,1450,1,7,3,1,0,1,1,None
448.7,5000,1920,1837,2.5,8,5,2,1,1,1,Recent
423.2,6525,1900,1768,2,8,3,2,0,1,1,Recent
298.1,6402,1950,1210,1,6,3,1,0,1,2,None
410.5,5000,1910,1928,2,7,4,1,1,1,0,None
399.8,5247,1920,1867,2,10,4,1,1,1,0,None
407.3,7011,1925,1752,2,6,3,2,1,1,1,None
356.4,4860,1928,1232,2,6,3,1,0,1,0,None
349,4825,1930,1242,2,6,3,1,0,1,0,None
386.1,4887,1914,1120,2,5,2,1,0,1,0,Old
402.8,5500,1916,1426,2,6,3,1,0,1,1,None
399.9,5500,1920,1716,2,8,3,1,1,1,1,None
404,5500,1930,1752,2,6,3,1,1,1,0,None
396.6,7077,1930,1590,2,6,3,1,0,1,1,None
451.6,7015,1930,2128,2,8,4,1,1,1,1,None
354.3,4000,1924,1694,2,7,3,1,0,1,1,None
406.4,5000,1920,1779,2,6,3,1,0,1,1,Recent
402.8,4907,1929,1464,2,6,3,1,0,1,1,None
432.7,6267,1935,1872,2,7,3,1,1,1,1,Old
371.8,7010,1925,1248,2,6,3,1,1,1,1,Recent
342.7,4222,1936,1248,2,6,3,1,1,1,1,None
385.1,5000,1920,1704,2,7,3,1,1,1,1,None
394.6,6055,1950,1832,2,7,3,1,1,1,1,None
333.6,5120,1928,1400,2,7,3,1,1,1,0,None
330.1,4507,1950,1134,1,6,2,1,0,1,0,None
376.8,5000,1930,1344,2,6,3,1,1,1,1,None
675.3,8001,2005,2976,2,9,4,3,0,1,1,None
274.3,4755,1945,1176,1,5,2,1,1,1,1,None
437.1,3839,1933,1330,1,7,3,2,0,1,1,Recent
482.5,6800,1936,1624,2,7,3,1,1,1,1,None
363.3,4937,1931,1452,2,7,3,1,0,1,1,None
369.7,6440,1940,1602,1,6,2,1,0,1,1,None
667.6,9386,2004,2794,2,9,4,2,1,1,1,None
364.6,10203,1956,1493,1,7,2,1,1,1,1,None
370.3,4752,1939,1671,1,7,2,2,0,1,1,Recent
373.3,5000,1925,1458,2,7,4,1,1,1,1,None
320.5,4890,1930,1260,2,6,3,1,0,1,0,None
386.3,4925,1934,1562,2,6,3,1,1,1,1,Recent
439.8,4500,1930,1699,2,8,4,1,1,1,1,Recent
407.7,4500,1929,1960,2,9,5,1,1,1,1,None
360.3,4500,1925,1200,1,6,3,1,1,1,1,None
402.1,4852,1925,1336,2,7,3,1,1,1,1,None
334.2,4946,1920,1404,2,8,3,1,1,1,1,None
361.8,5000,1950,1470,2,6,3,1,1,1,1,None
371.3,5000,1930,1436,1,6,3,1,0,1,1,Recent
374,5500,1929,1426,2,7,3,1,0,1,1,None
342.7,5000,1950,1378,2,7,3,1,1,1,1,Recent
276.6,2126,1845,958,1.5,7,3,1,0,1,0,None
255.7,3440,1910,710,1,5,2,1,0,1,0,Old
687.9,9364,2004,3022,2,8,3,2,1,1,1,None
358.6,4222,1944,1352,2,6,3,1,1,1,1,None
447.9,5000,1920,2012,2,11,4,1,1,1,0,None
285.4,5205,1950,864,1,4,2,1,0,1,1,None
405.6,6219,1935,1752,2,8,3,1,0,1,1,None
373.4,5127,1934,1490,1,7,3,2,0,1,0,None
620.4,5000,2004,2516,2,7,4,3,1,1,2,None
376.6,5500,1920,1518,2,6,3,1,0,1,1,None
401.1,6041,1955,1568,2,6,3,1,1,1,1,Recent
620.4,5000,2004,2516,2,7,4,3,1,1,2,None
461.9,4750,1910,1558,2,7,3,1,1,1,1,Recent
526.5,8180,1960,2237,1.5,10,5,3,1,1,2,None
354.7,5000,1936,1591,2,7,3,1,1,1,0,None
403.6,5000,1930,1936,2,8,3,1,1,1,1,None
366.6,8265,1935,1356,1,7,3,1,1,1,1,None
460.3,4048,1920,1954,2,9,4,1,1,1,0,None
368.3,5334,1920,1626,2,8,3,1,0,1,1,Old
328,4920,1954,1092,1,6,3,1,1,1,1,None
552.6,5000,1925,3420,2,8,4,2,1,1,1,Recent
374.8,5000,1925,1536,2,7,3,1,1,1,1,Recent
360.8,4667,1930,1410,2,6,3,1,1,1,1,None
432.1,7325,1930,1752,2,7,3,2,0,1,0,None
379,7235,1957,1552,1,7,3,1,1,1,0,None
374.4,4987,1934,1624,2,7,3,1,0,1,0,Recent
439,5000,1930,2287,2.5,8,4,2,0,1,1,None
396.4,5708,1950,1494,2,7,3,1,1,1,1,None
361.4,6035,1950,1225,2,6,3,1,1,1,1,None
336.9,4378,1940,1075,1,6,3,1,1,1,1,None
393.4,6060,1928,1565,2,7,3,1,0,1,0,None
508.5,6169,1955,1971,2,8,4,2,1,1,2,Old
352.6,5000,1930,1584,2,8,3,1,0,1,1,None
594.2,7277,1995,2200,2,7,4,2,1,1,3,Recent
428.4,5000,1920,1362,2,6,3,2,0,1,1,Recent
357.3,4559,1926,1133,1.5,7,4,1,1,1,1,None
448.5,7063,1925,1475,1,5,2,1,0,1,1,None
360.1,4848,1925,1330,1,6,3,1,0,1,1,None
344.5,6647,1952,1314,1,6,3,1,1,1,1,None
375.3,5000,1968,1500,2,7,4,1,1,1,1,None
432.7,10000,1920,1389,1,7,3,2,0,1,0,Recent
412.4,5500,1929,1570,2,7,3,1,0,1,1,None
421.2,6395,1952,1831,2,6,3,1,1,1,1,None
367.4,5000,1922,1632,2,10,4,1,1,1,1,None
286.6,5095,1927,936,1,5,1,1,0,1,1,None
335.4,5000,1933,1323,1.5,6,3,1,0,1,1,None
438.7,4789,1910,1680,2,7,3,2,1,1,0,None
386,3475,1940,1582,2,7,3,1,1,1,0,None
352.3,4786,1933,1570,2,7,3,1,0,1,1,None
348.9,4950,1919,1296,2,6,3,1,0,1,1,None
439.2,5000,1909,1738,2,7,3,1,1,1,1,Recent
499.8,4627,1947,2037,2,7,4,2,0,1,1,None
378,5600,1920,1584,2,7,4,1,1,1,1,None
334.4,5000,1925,1399,1,6,3,1,0,1,1,None
369.9,5000,1960,1470,2,7,4,1,1,1,1,None
354.8,4134,1925,1456,2,7,3,1,1,1,1,None
357.6,5000,1930,1632,2,7,3,1,0,1,1,None
294.7,10551,1945,999,1,4,1,1,0,1,1,None
346.3,5000,1920,1152,2,6,3,1,0,1,1,None
346.7,4843,1925,1330,1,6,3,1,0,1,1,None
345.8,6126,1953,1341,1.5,7,3,1,1,1,1,None
433.4,5000,1920,1573,1,11,4,2,1,1,1,None
383.4,5000,1924,1524,2,7,3,1,1,1,0,None
439.3,5000,1930,1498,2,8,3,1,1,1,0,Old
445.2,6549,1924,2178,2,7,4,1,1,1,1,None
460.2,6900,1920,2086,2,12,5,2,1,1,1,None
581.5,8720,1989,2353,2,8,4,2,1,1,1,None
490.9,6563,1950,2317,2,10,5,2,0,1,1,Recent
351.1,5000,1930,1391,2,7,3,1,0,1,0,None
